Date,Tweet,Country
Mon May 13 09:41:13 +0000 2019,Let the work be your voice and the doubters being your motivation and your circle be your why it\ only going to ignite your drive \,"Lackawanna, NY"
Mon May 13 09:41:11 +0000 2019, You got this!! \,"Queens, NY"
Mon May 13 09:41:10 +0000 2019,I loved Dracarys and the Twitter rage from people who refused to see 8 years of build up for last night and who did\ ,"Queens, NY"
Mon May 13 09:41:10 +0000 2019,"Good morning, New York! :) #Sunrise 05:41, noon 12:52, sunset 20:04 EDT (UTC-4), May 13. Day length: 14h 24m.'""","Manhattan, NY"
Mon May 13 09:40:58 +0000 2019,"Gm @ New York, New York ","Manhattan, NY"
Mon May 13 09:40:54 +0000 2019,That kiss on the finale tho  damnnnnnnnnnnn good pick! \,"Mount Vernon, NY"
Mon May 13 09:40:43 +0000 2019,"  Kevin Harlin is God.'""","New York, USA"
Mon May 13 09:40:43 +0000 2019,Dead never practice what I preach\,"Queens, NY"
Mon May 13 09:40:41 +0000 2019,Good morning\ ,"Brooklyn, NY"
Mon May 13 09:40:39 +0000 2019,"Slept pretty well last night \ #goodmorning #Monday #NewWeek #NewOpportunities'""","Queens, NY"
Mon May 13 09:40:35 +0000 2019," That is true but it seems to me the government is more screwed up than ever how do you account for that.'""","West Babylon, NY"
Mon May 13 09:40:31 +0000 2019,Nadaan sa filter beh \ ,"Queens, NY"
Mon May 13 09:40:28 +0000 2019,"America, the beautiful. ","Manhattan, NY"
Mon May 13 09:39:51 +0000 2019,"I\'m at Brookfield Place (BFPL) -  in New York, NY ","Manhattan, NY"
Mon May 13 09:39:47 +0000 2019, Fact checking is key to any artist .. it makes them feel good I know because I\ a Publicist.. but some radio\ ,"Bronx, NY"
Mon May 13 09:39:46 +0000 2019,,"New York, NY"
Mon May 13 09:39:45 +0000 2019," Hoping you enjoyed an awesome mother\'s day!""'","Brooklyn, NY"
Mon May 13 09:39:42 +0000 2019,The best way to knowing Cornelius\' favor is by his name and the purpose by which his many prayers and alms became n\ ,"Manhattan, NY"
Mon May 13 09:41:46 +0000 2019,"Really loved this recap of last night\ episode. I think it does something challenging, acknowledging multiple pers\ ","Manhattan, NY"
Mon May 13 09:41:46 +0000 2019,Fantasy #NBAPlayoffs in Kings Landing gonna look like this after Dany & Drogon team loses! #GameOfThrones ,"Queens, NY"
Mon May 13 09:56:47 +0000 2019,"CAN IT STOP RAINING FFS'""","Brooklyn, NY"
Mon May 13 09:56:41 +0000 2019,E Conn\'s Hashtag Station & E Conn\'s Magic Mirror Photo Booth LLC  #weworking #persistance\ ,"Manhattan, NY"
Mon May 13 09:56:41 +0000 2019," Rnb HipHop radio edited'""","Buffalo, NY"
Mon May 13 09:56:39 +0000 2019,"5:48am: sunrise\\nsunset will be at 8:24pm'""","Irondequoit, NY"
Mon May 13 09:56:37 +0000 2019,"'Plucked from my newsfeed:\\n\\nRevelation 8\\n\\n""So silent, you can hear a pin being dropped"" \\n\\nYesterday I reported what\ ","Manhattan, NY"
Mon May 13 09:56:36 +0000 2019,Hi. #Historian here. The settlement of the west has by no means been neglected by historians. #TurnerThesis ,"Brighton, NY"
Mon May 13 09:56:22 +0000 2019,"     One bad game? You would call Clemson, Georgia\ ","Utica, NY"
Mon May 13 09:56:21 +0000 2019,"How can one person be so damn clueless?'""","Brooklyn, NY"
