Date,Tweet,Country
Wed May 15 13:46:20 +0000 2019,b'omg i was THIS bitch https://t.co/qmClpUsWQw',"Richmond West, FL"
Wed May 15 13:46:20 +0000 2019,"b""@waxwing67 @realDonaldTrump @wavetossed Why don't more Americans not realize what danger we all are in with trump.\xe2\x80\xa6 https://t.co/3jQQJXsbjf""","Iowa, USA"
Wed May 15 13:46:20 +0000 2019,b'im only loyal to the niggas that would buss guns 4 me..\xf0\x9f\x98\x8c',"Paterson, NJ"
Wed May 15 13:46:20 +0000 2019,b'EVERYTHING MEANS NOTHING IF I CAN\xe2\x80\x99T HAVE YOU!!!!!!!!',"Georgia, USA"
Wed May 15 13:46:20 +0000 2019,b'@ricardodeulsa @fernandeznorona @m_ebrard @PartidoMorenaMx los derechos humanos no tienen colores ni partidos!',"San Gabriel, CA"
Wed May 15 13:46:20 +0000 2019,b'time to meet new people and hangout with new people. hmu',"Auburn, IN"
Wed May 15 13:46:20 +0000 2019,b'Saddest thing I\xe2\x80\x99ve read in a while... #CEU #Hungary #Fidesz https://t.co/I66NB3Q7Ub',"Washington, DC"
Wed May 15 13:46:20 +0000 2019,"b""We're hiring! Read about our latest job opening here: Net Architect - https://t.co/bii6fHGPWg #IT #DenhamSprings, LA""","Denham Springs, LA"
Wed May 15 13:46:20 +0000 2019,b'It\xe2\x80\x99s crazy cuz when I peep and po',"Norfolk, VA"
Wed May 15 13:46:19 +0000 2019,b'@blackmirror @netflix #SaveSantaClaritaDiet',"Redwood City, CA"
Wed May 15 13:46:19 +0000 2019,"b""@hockey_dokey Thanks - I probably should have posted that with the initial tweet.\n\nThere's always ways we could imp\xe2\x80\xa6 https://t.co/Awfkwe5ysk""","Tonawanda, NY"
Wed May 15 13:46:19 +0000 2019,"b'2nd teaser trailer for ""Love Immortal "" , definitely a fun time working with so many talented people\xe2\x80\xa6 https://t.co/1PlihrCkOo'","Westland, MI"
Wed May 15 13:46:19 +0000 2019,b'Kami Rita Sherpa scales Mt Everest 23 times -  https://t.co/OIfxEf4Up6 via @thehimalayan',"North Carolina, USA"
Wed May 15 13:46:19 +0000 2019,b'if your read receipts are off don\xe2\x80\x99t text me. me no conversate wit da fake.',"San Angelo, TX"
Wed May 15 13:46:19 +0000 2019,"b""If you're looking for work in #Salisbury, MD, check out this #Physician job via the link in our bio: Physician - Fa\xe2\x80\xa6 https://t.co/SlAW31bOGB""","Salisbury, MD"
Wed May 15 13:46:19 +0000 2019,"b""We're hiring in #FortBragg, NC! Click the link in our bio to apply to this job and more: Jr. System Administrator (\xe2\x80\xa6 https://t.co/jMFWUSC745""","Fort Bragg, NC"
Wed May 15 13:46:19 +0000 2019,b'@MarKey_Mc_Fly Showing their ass and not making no money',"South Carolina, USA"
Wed May 15 13:46:19 +0000 2019,b'Cesar Eduardo es cosa loca siempre esta como escondido como las viejas chismosas\xf0\x9f\x98\x82.. but i love him so much',"Dallas, TX"
Wed May 15 13:46:18 +0000 2019,b'@TyroneHenryy let\xe2\x80\x99s plan something',"Apex, NC"
Wed May 15 13:46:18 +0000 2019,"b'The amount of D1 players on the court practicing last night was \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5Doesn\xe2\x80\x99t matter name on uniform, if you are in it\xe2\x80\xa6 https://t.co/JhdcHi07e7'","Rumson, NJ"
Wed May 15 13:46:18 +0000 2019,b'@RideRTD can you add another cart to the 7:43 f linear bellview northbound? It\xe2\x80\x99s crammed like sardines by the time it gets to bellview.',"Denver, CO"
Wed May 15 13:46:18 +0000 2019,"b""@bullyray5150 every wrestling promotion I've ever watched has at the most 10Top Stars that's all you need, build the rest.""","Akron, OH"
Wed May 15 13:46:18 +0000 2019,b'https://t.co/UwSrXrRnO7',Famous Toastery
Wed May 15 13:46:18 +0000 2019,b'@Cptnrwrpnts Fuck that!',"Murfreesboro, TN"
Wed May 15 13:46:18 +0000 2019,b'Remind him how great he is everyday #blackmenmatter #myking https://t.co/yXBsODEmL0',"Smyrna, DE"
Wed May 15 13:46:18 +0000 2019,b'Sometimes I get more excited about which mug I\xe2\x80\x99ll sip from than which coffee to enjoy. This was a winning combinati\xe2\x80\xa6 https://t.co/Ncw4cquhLf',"Franklin, TN"
Wed May 15 13:46:17 +0000 2019,b'Day 3 of finals starts now...Jasmine and Magnia stopped by to offer some #pettherapy @bakernursing...You Got This!!\xe2\x80\xa6 https://t.co/WjdEzqSOjY',"Topeka, KS"
Wed May 15 13:46:17 +0000 2019,b'https://t.co/AhCsVpNLml',EL Local
Wed May 15 13:46:17 +0000 2019,"b'Just posted a photo @ Philadelphia, Pennsylvania https://t.co/8xKwyL8Etc'","Philadelphia, PA"
Wed May 15 13:46:17 +0000 2019,b'@Sarasota_FB Circa 1928 https://t.co/fzAioBz20p',"Sarasota, FL"
Wed May 15 13:46:17 +0000 2019,b'\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/UELdyfR84W',"Edmond, OK"
Wed May 15 13:46:17 +0000 2019,b'@TPKJames Hey anytime\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb\xf0\x9f\x98\x85',"Illinois, USA"
Wed May 15 13:46:17 +0000 2019,b'@bhadtaty Me to',"Troy, AL"
Wed May 15 13:46:17 +0000 2019,"b""The Stones ! Mick and the guys rocked us from the 60's right to this very day. https://t.co/QPVQKQ6vaG""","Freehold, NJ"
Wed May 15 13:46:17 +0000 2019,"b'May IAMCultureCare newsletter is out. You can view and sign up for free here. #theologyofmaking, @telosgroup\xe2\x80\xa6 https://t.co/F5TKKnQyjX'","Montgomery, NJ"
Wed May 15 13:46:17 +0000 2019,b'@ChroniclesofROC Thanks \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe',"Brooklyn, NY"
Wed May 15 13:46:16 +0000 2019,b'@Kimmie3235 @TheMelissaMilf @DonnaX_xxx @missgabriellef2 @fetishbootslut @YorkshiremilfH @BiGirlLookin\xe2\x80\xa6 https://t.co/Mkg2As8Qqp',"Houston, TX"
Wed May 15 13:46:16 +0000 2019,"b'Views.... @ Malibu, California https://t.co/SxEAPyLVz1'","California, USA"
Wed May 15 13:46:16 +0000 2019,b'@B2SZayo Preciate it fam\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbd',"Terrell, TX"
Wed May 15 13:46:16 +0000 2019,"b'1) @RepMcClintock you are a disgrace to your daughter (a school teacher), all students &amp; all teachers for voting ag\xe2\x80\xa6 https://t.co/TxlOFodvfh'","Los Angeles, CA"
Wed May 15 13:46:16 +0000 2019,b'We heard this week at #MOSTWorkshop2019 that @wtgrantfdn is interested in #optimization! #MOST https://t.co/oOBhhulnte',"Bethesda, MD"
Wed May 15 13:46:16 +0000 2019,"b'@civilrights_lit @TheTattooedProf Actually a great pedagogical moment, in which the teacher reveals the word that s\xe2\x80\xa6 https://t.co/nXKvFxYSaA'","Florida, USA"
