Date,Tweet
Tue Apr 21 00:00:03 PDT 2009,['Fed Coalition Wrong OECD job figures report Totally Wrong!. \n']
Tue Apr 21 00:00:05 PDT 2009,"[""@anthonyjh Morning. How did you get on with your sister's telly? I'm off to Andy's mother's later to set up her computer \n""]"
Tue Apr 21 00:00:09 PDT 2009,['Too late.  \n']
Tue Apr 21 00:00:14 PDT 2009,"['""Secret Confession: I sleep with the fan or air conditioning on year round', ' even in Winter. It drives certain people crazy O.o I need cold ""\n']"
Tue Apr 21 00:00:19 PDT 2009,['Thought I was going to get up and work on some things due tomorrow...pretty much not happening...scheduled Mad Dash for tomorrow \n']
Tue Apr 21 00:00:22 PDT 2009,"[""Can't fall asleep. \n""]"
Tue Apr 21 00:00:23 PDT 2009,"['""@checks6x i dunno. and dude', ' we have a quiz tomorrow. he didn\'t have this put up before...cuz it wasn\'t on my calendar!!! ""\n']"
Tue Apr 21 00:00:24 PDT 2009,"['""http://i36.tinypic.com/2qcfpe0.gif Why is Kyle Burns so adorable? I really want to go to their concert Wednesday', ' but I can\'t ""\n']"
Tue Apr 21 00:00:32 PDT 2009,['bored at work \n']
Tue Apr 21 00:00:40 PDT 2009,['@Justiny i feel sick after subway and cookies \n']
Tue Apr 21 00:00:38 PDT 2009,['SLEEP... i miss burying my face in his neck   ... i think its time 2 make up\n']
Tue Apr 21 00:00:41 PDT 2009,"[""@lynfunkstar I'm so jealous \n""]"
Tue Apr 21 00:00:41 PDT 2009,"['""and no', ' there is not a Wii-fit here ""\n']"
Tue Apr 21 00:00:41 PDT 2009,"['""2 more weeks of hell', ' then summer ""\n']"
Tue Apr 21 00:00:44 PDT 2009,"[""@AravindJose I'm afraid about the electricity.. the bulbs are blinking here.. will go off anytime.. I was rushing with some pending jobs \n""]"
Tue Apr 21 00:00:50 PDT 2009,['Has a headache \n']
Tue Apr 21 00:00:52 PDT 2009,['wants to read as many books as he can. If only he had the resources.   http://plurk.com/p/pazfy\n']
Tue Apr 21 00:00:53 PDT 2009,['wtf did @jarret make me download? this stupid thing just made me go blind \n']
Tue Apr 21 00:03:09 PDT 2009,['@marxer LOL. Your moving away from the nulla  no reason to visit x\n']
