Date,Tweet,Country
Fri May 10 14:38:03 +0000 2019, Your skateboard misses you \,"Del Rio, TX"
Fri May 10 14:38:03 +0000 2019,"I used to be so unhappy with life that I stop taking care of my body, but recently been doing more and working out.\ ","Arlington, TX"
Fri May 10 14:38:02 +0000 2019," Dear lord'""","San Antonio, TX"
Fri May 10 14:38:01 +0000 2019, All these likes and not even a follow!? I follow back \,"Fort Worth, TX"
Fri May 10 14:38:01 +0000 2019,"oof, can i get an f for my math test I just took'""","San Marcos, TX"
Fri May 10 14:38:00 +0000 2019, \,"San Angelo, TX"
Fri May 10 14:38:00 +0000 2019,Rain in Rio Hondo was strong and once I drove to San Benito it was almost impossible to drive. Motorists pulled ove\ ,"Brownsville, TX"
Fri May 10 14:37:59 +0000 2019,  Why couldnt it be dhe simply wanted a change....why does it have to be dramatic...l\ ,"Channelview, TX"
Fri May 10 14:37:57 +0000 2019,Got my Jason Aldean & Kane Brown tickets yesterday \,"Dallas, TX"
Fri May 10 14:37:56 +0000 2019,Who wanna see #DetectivePikachu tonight \,"Texas, USA"
Fri May 10 14:37:53 +0000 2019, \ \ \,"San Antonio, TX"
Fri May 10 14:37:53 +0000 2019,all white people deserve the electric chair ,"The Woodlands, TX"
Fri May 10 14:37:49 +0000 2019,"Damn dog always waking me up'""","Houston, TX"
Fri May 10 14:37:49 +0000 2019," Amei a ideia'""","Round Rock, TX"
Fri May 10 14:37:48 +0000 2019,"Outlook:\\n   To look around is to be distressed.\\nTo look within is to be depressed.\\nTo look to God is to be blessed.'""","Midland, TX"
Fri May 10 14:37:48 +0000 2019,"  I\ stealing her :)'""","College Station, TX"
Fri May 10 14:37:44 +0000 2019,"Singing, dancing and crying, oh my! #JudyGarland ","Austin, TX"
Fri May 10 14:37:44 +0000 2019," LMAO CHRISTI STOP\ omg'""","Scenic Oaks, TX"
Fri May 10 14:37:43 +0000 2019,This girl deadass saw me shrug my shoulders and circle an answer...then she erased her answer and put what I put \ ,"San Marcos, TX"
Fri May 10 14:37:41 +0000 2019,#WELIVE20 suppose to be in ATL who all coming ? \\n\\n19 was in my city and it was \,"Arlington, TX"
Fri May 10 14:37:40 +0000 2019,FAM \ ,"Schertz, TX"
Fri May 10 14:37:40 +0000 2019," Amen !'""","Flower Mound, TX"
Fri May 10 14:37:39 +0000 2019,Rain or shine LIFT bootcamp is still taken place. I prepare for it all. So No excuse on why you can not come get th\ ,"League City, TX"
Fri May 10 14:37:36 +0000 2019,"i saw an albino squirrel for the first time ever on my last day of class:\\n\\nGod is a squirrel.'""","Austin, TX"
Fri May 10 14:37:35 +0000 2019,bruh why he hit that moonwalk so smooth!\ ,"Irving, TX"
Fri May 10 14:37:34 +0000 2019,lmfao lamar Jackson is just a really fast garbage can. Dude is trash ,"San Antonio, TX"
Fri May 10 14:37:33 +0000 2019," You can\ tell me what to do'""","Texas, USA"
Fri May 10 14:37:33 +0000 2019," That\ one of the most beautiful songs I\ ever heard, and it\ sung so beautifully by you. \","Colleyville, TX"
Fri May 10 14:37:32 +0000 2019," At least I\ not a prostitution whore like you'""","Houston, TX"
Fri May 10 14:37:32 +0000 2019, \ \ \,"San Antonio, TX"
Fri May 10 14:37:32 +0000 2019,"Vikings, our Spring 2019 graduation ceremony will go on as scheduled. Can\'t wait to see all of our grads tonight \ ","Corpus Christi, TX"
Fri May 10 14:37:31 +0000 2019,"Kinda miss growing up in a white neighborhood where everyone was shooting each other with airsoft guns'""","Missouri City, TX"
Fri May 10 14:37:31 +0000 2019," Thank you for the kind words brother Martin ....God bless you and yours !'""","Flower Mound, TX"
Fri May 10 14:37:31 +0000 2019,  Done! \ \,"Humble, TX"
Fri May 10 14:37:30 +0000 2019,Stop looking back and move forward!\ Learning this more and more everyday! #happyfriday #photooftheday #20likes\ ,"Dallas, TX"
Fri May 10 14:37:29 +0000 2019,"Time to make some tea and get ready to start teaching!'""","Houston, TX"
Fri May 10 14:37:29 +0000 2019,"'Click the link in our bio to see currently open #Retail jobs like ""Shift Supervisor Management Trainee"" at CVS Health in #Irving, TX.\''","Irving, TX"
Fri May 10 14:37:28 +0000 2019,"  give cary back his fm radio you damn immigrants!'""","Austin, TX"
Fri May 10 14:37:27 +0000 2019,Literally might as well be making little colonies ,"Dallas, TX"
Fri May 10 14:37:27 +0000 2019,"Confession Time:\\nWhen we were dating, my wife bought me a star and I told her I would always look at it. But I stil\ ","Beaumont, TX"
Fri May 10 14:37:26 +0000 2019, Chick-fil-A explores vegan meat substitutes\' potential ,"Dallas, TX"
Fri May 10 14:37:25 +0000 2019,"A mf play games thinking they doing some slick shit when nooooo, I\ just soaking up the game .'""","Houston, TX"
Fri May 10 14:37:25 +0000 2019,Houston kids when they know #HISD gonna close cause it\ raining too hard  ,"Houston, TX"
Fri May 10 14:37:25 +0000 2019,"  We already have free elections'""","Austin, TX"
Fri May 10 14:37:23 +0000 2019,Bussey first throw 49 feet 5 inches. Currently in 2nd place ,"Austin, TX"
Fri May 10 14:37:22 +0000 2019," Oh yea forgot ugly people keep the same profile pictures for years.'""","Dallas, TX"
Fri May 10 14:37:20 +0000 2019," A very anti-capitalist person is this woman.'""","Killeen, TX"
Fri May 10 14:37:16 +0000 2019,"Education, whether it is self, public, private or hard knocks, is the essence of becoming the best you can be.  Pre\ ","Austin, TX"
Fri May 10 14:37:16 +0000 2019, FREE MY GUYS \,"Houston, TX"
